cluster,metric,url,article_text
1,-0.004057684,https://www.cnn.com/2019/04/30/success/amazon-hq2-arlington-job-posts/index.html,last year open second post five job list posit global senior analyst human specialist said help build tech giant said pace creat new job year part total next decad previous said expect job tech rest support role area legal account job list rang said annual worker area lea space crystal worker start june build open fall two vice vice develop rob vice also start build team make one biggest employ region find worker could given tight labor market search second start took year select two long island new york face backlash cancel plan build long island post said number state local politician made clear work build type relationship forward project mani other long island report
4,0.017354105,https://www.cnn.com/2019/04/30/business/starbucks-dragon-drink-summer-menu-trnd/index.html,unveil summer menu old brand new hot pink dragon drink name drink game throne dragon drink dream custom mango refresh last year real fruit sweet mango flavor custom start ask coconut milk instead water turn drink pink hue dragon drink secret menu item due popular menu start also menu mocha caramel ribbon crunch make return more drink say summer roast more back limit time unit state canada also roll two new food item grill three blend bread black bean wrap black bean mix grill menu item wrap avail limit time
3,0.035157053,https://www.cnn.com/2019/04/30/business/impossible-meat-shortage/index.html,new york real demand fake meat interest food plant base meat altern grow much keep said come expand partnership king week fast food chain share plan sell meatless whopper end year restaur brand intern own king said test whopper went well would amount restaur work king close last year right product restaur top demand product within food lee told read
4,0.039274105,https://www.cnn.com/2019/04/30/business/delta-corporate-cuts-ties-brazil-president/index.html,new york delta air line least one cut tie event intend honor set chamber person year award lush dinner may far right elect wide margin last year also critic racist misogynist remark bain consult firm among sponsor event would longer delta comment beyond confirm bain said statement diver core bain though remain support chamber bain said chose sponsor person year gala time pull well accord report news time respond request comment host bank lynch bank new york mellon forb credit morgan also sign sponsor bank credit mellon comment role event other respond request comment intern told diver part fabric hotel year focus put first said statement law accept even conflict accept indic support group brazil far right firebrand refer trump tropic elect took begin year elect told congresswoman rape brazil report said prefer see son die member also scrap protect environment crucial terrain often refer lung world chamber said honor state intent foster closer diplomat tie brazil unit state chamber respond request comment delta bain pull event receipt person year award lead environment activist group museum award gala origin slate take place ditch plan amid critic organ hope chamber follow suit withdraw award elect leader target treatment law said statement recent year will take public social boycott event sponsorship last year dozen rescind discount offer nation member power group gun control reform wake high school shoot last year report
3,0.078277053,https://www.cnn.com/2019/04/30/investing/chewy-ipo-pet-food-amazon-petco-petsmart/index.html,new york pet lift pet food public chose good time pull billion around year prior sale grown year open two third sale come custom order automat pet market boom young adult friend rapid growth pet market creat woo pet owner money dish diet pet million household least one pet million accord pet product trade group pet food store groom even health owner pet grown annual decad straight great recess sale top billion accord trade group pet parent view pet part said file dollar human spend pet food vet care pet counter medic drive higher spend health care pet even premium organ food diet late last year would say pet human trend human treat pet like drive higher spend health care pet even premium organ food diet late last year would stop sell dog cat food treat color impact diet pet health said file pet parent view pet part will spend dollar amount higher good member pet shop made around pet food market accord project reach get bag pet food straight home ship bag lost million last year want tap public market help fund spur growth bought billion sold stake last year remain major owner public offer plan trade ticker pitch wall street plan expand new pet health care grow higher margin brand journey hope avoid fate pet went bust spend million dollar pet went public stock start share rose high short live pet stock fell stay
2,0.024385684,https://www.cnn.com/2019/04/30/media/game-of-thrones-season-8-record/index.html,new york game throne notch record million viewer accord long night broke record set season premier two week ago million viewer tune number long night million viewer watch night rest viewer watch present stream show long night pit live dead great one long week night shoot northern much film social medium lit fan creat discus plot point even complain read
1,0.030342316,https://www.cnn.com/2019/04/25/investing/new-cannabis-etf/index.html,new york invest weed live tag line block ticker made market debut last week second weed focus trade fund market portfolio dan join market show next week discus fund debut invest make retail investor tap part market much topic sun impact share woman empower equal portfolio want invest care gender equal market ticker last year track woman empower index stock firm support global fund look like invest stock market might help problem track index cater global clean environ thing whole slew renew trend perform trust stock near record high bull well might seem hard outdo plain vanilla tracker past year fast origin weed climb past month climb year last year opportunist seem could bode well
0,0.095728421,https://www.cnn.com/2019/04/09/success/hemp-farmer/index.html,blue forest farm use grow kale squash pumpkin switch differ cash crop hemp farm colorado grow hemp far still plant expand said blue forest product come land previous use grow kale squash farmer across unit state rush hemp ever trump sign farm bill law hemp govern control drug trigger demand chemic hemp marijuana plant blue forest farm colorado plan land hemp year non mean get high chemic instead extract hemp market pain relief stress sold array product shampoo oil pet treat farm grow hemp see demand profit farmer never grown hemp rush plant field lot farm hemp seen high return crop mani farmer around make end meet look altern like hemp boost said eric non profit sale hemp field call day farmer around corn farmer wheat farmer want grow hemp said blue forest per pound high hemp sell extract pound kale sell total sale hemp last year said profit expect hemp sale year said price hemp went farm bill sign watcher say price could stay level inch even higher meet demand mani farmer get hemp market could price could start fall note last year hemp grown accord hemp crop report lot farm hemp seen high return crop eric total sale hemp base product billion expect accord new frontier data market research firm focus much gain stem demand product hemp also use product fiber cloth rope build import take longer term hemp market said right hot driver market profit farmer crop hemp market grain fiber legal hemp one crop farmer hemp depot colorado spring colorado farm distributor hemp product farmer learn much enter risk corn farmer plant million hemp plant year plant three time number tri keep demand scale product said hemp depot pound high end hemp sell product last year sold pound hemp help farm log total million sale year expect sell pound total sale cross million said goal next year sell million pound say also gotten call enthusiast farmer ask grow hemp understand tri set reason expect hemp profit farmer grow said starter seed cheap good seed high level low amount fall threshold rang hemp farm also labor scale farm use grow crop like wheat corn plant harvest hemp still lack hemp farm manual labor plant harvest weed corn wheat farmer whose farm colorado tri hemp farm first time last year look altern crop could profit break bank said wife farm colorado even though sought hemp farmer research farm still much manual labor need tend hemp spend lot money labor said hemp grow turn best either total said nevertheless will tri popular topic said farmer learn much enter risk correct version state number pound hemp hemp depot expect sell year
3,0.091557053,https://www.cnn.com/2019/02/12/business/cbd-cannabis-dsw-neiman-marcus-barneys-retail/index.html,new york retail race grab boom market store like barney recent sell beauti product chemic found plant hemp marijuana barney stake reveal plan small theme shop hill store beauti product along glass pipe gold roll paper grinder demand high end product kim beauti buyer told product next big thing beauti move clear signal non cousin hit retail expect grow billion next three year accord research firm group barney open shop high end hill store next month quasi legal although product sale major retail environ remain flux late last year congress farm bill legal hemp product unit state gave hemp hope drug would legal hemp marijuana come big differ hemp high non compound say help stress low marijuana get high proven benefit drug contain treatment date drug remain prohibit state law allow marijuana mean present though still lot research need answer inform doctor patient said direct addict mount school said benefit use help treat pain far quasi legal stop retail dive sell hand brand beauti counter five store around still market hemp base product reach million unit state last year chang drive sale come year analyst say run small test store recent plan expand product close store sell seventh sen lotion wash foot cream balm seventh sen parent deal open mall store fit strategi expand beyond sell shoe move beauti barrel ahead sale five store perform well plan expand number product current sell expand store neither sale test said week test period product put sold exceed expect success retail grown watch farm bill grow interest product congress recent legal hemp pave way move retail also close product could pose risk commission said product farm bill put risk warn take action approach benefit caution accord food drug beauti say concern grow number product make unproven health claim market product need hit market take action claim health treatment product warn letter claim product help limit treat cancer uncertain market enough scare target target sold web supplement last year pull web make product correspond weed warn letter target say pull product say sell product store also hold back cite posit said monitor supplement huge brand risk said food organ expect backlash other warn custom product sell warn better talk product effect said
4,0.061594105,https://www.cnn.com/2019/03/26/success/cbd-entrepreneurs/index.html,chemic found hemp marijuana plant show shampoo oil bear dog treat sold shop farmer market pop high end depart store recent chain liter overnight see around said troy group base invest research firm product rel mind entrepreneur open trump sign farm bill law among thing bill legal product hemp contain high level non mean get high chemic instead market help pain stress yet product recent interview brook outgo commission said could take sever year legal use food product supplement drug far clinic research conduct prove effect last year first drug contain treatment certain form drug caution also lack standard term recommend dose control give rise say standard test import hard term product hemp farm colorado lack access bank remain talk client still find bank will work spoken bank credit union want support hemp still feel consider risk attach say nation tax side want clear action bank govern roadblock group project sale product legal marijuana sale unit state five year entrepreneur hope cash want custom trust product year mani big problem start away say chase base health farm bill mani bank payment process work account mani bank shut say bank credit card process call lend money found sold pure hemp extract powder could food mix oil lotion sale soar expand portfolio oil firm log sale said last year annual million project sale million end year grown product sold state open posit fill say say tri say test product three lab make sure meet standard level exceed law product contain like metal lack standard want trust product say high end retail soon alison launch lab beauti line face wash mask stock high end retail chain barney new york sister start develop line last year creat market beauti product portfolio beauti fashion brand restaur work hemp farmer lab scientist product alison founder lab beauti summer test product third lab sent barney beauti team see open tri spot say barney launch first ever line lab beauti mile barney senior vice division say depart store chain look line say barney tri address custom around custom learn benefit add product well line eight product sold seven barney store new york hill barney barney sold product replenish say market mint pet beyond friend launch line mint line product pet call kat biscuit oil claim pain relief calm dog cat last year log million sale expect sale hit million end year get point win build trust left right dog pose kat biscuit chat custom product found felt dupe product contain state amount contain trace amount say push build trust difficult mani dishonest enter market day hope move establish control say sever new product topic pet product product research long term goal make product bring plant live meaning way say
2,0.021345684,https://www.cnn.com/2019/04/30/business/kohls-outfit-bar-millennials/index.html,new york kohl built loyal shop base age pivot chase group custom done job kohl gas said last year depart store shopper gas step top job kohl year ago win younger custom remain key make year old retail new shopper want spend time roam around big box retail store search right size style analyst kohl say mix differ brand dress fleet fashion trend often driven social medium younger shopper also demand store quick time kohl chief howe said interview shopper group told kohl find want shop foot store match cloth spread across store custom buy one brand head toe said kohl test new outfit bar near store play shopper kohl last year creat team develop idea store might attract younger custom task biggest bet yet like outfit bar store let woman shop look work social one place kohl start slow roll outfit bar near store spring expect high made bold move howe said life short get outfit got visit first outfit bar suburb day open late foot section kohl pull mix nation brand champion well cloth line outfit bar get prime real section one first thing custom see enter store floor sign front section custom new concept outfit bar find new look toward ceil back section lit white letter read life short get outfit set neon green grass sign seem tailor made open section three mannequin display vari style outfit sleek skirt basic pant top champion jacket side rack jean laid sign outfit bar time strap shopper grab one look kohl section green jacket denim jean graphic shirt proclaim fun color track jacket denim skirt sneaker outfit outfit bar also wooden allow kohl slide heel sneaker show shopper outfit might pair shoe labor shop kohl job interview told gave outfit bar high mark labor said kohl often made difficult match cloth found outfit bar help cool get idea could said goal kohl give distinct area store find style cloth know retail concept way kohl show ware exist custom build cachet among new one kohl partner like outfit bar select style section day kohl partner stylist social medium person first today show contributor outfit bar select day new look give shopper reason keep return store companion land page kohl site also allow custom shop outfit instead brow brand cloth type kohl outfit bar social medium help boost custom concept help kohl creat compel area store need shopper said director retail shift target kohl shopper accord custom survey year older shopper two year older four year older shopper discount marshal prime shopper also younger kohl accord kohl draw custom accord data morgan revel kohl chief market said sweep shift led kohl boomer unit state also note million woman year first time want win woman make transit revel said strength approach mark shift kohl direct effort strengthen relationship age number around core custom revel said kohl connect mix stylish cloth brand knack react latest fashion trend woman cloth account close third sale kohl brand kohl want kohl fashion radar mani younger shopper said mani set foot store woman said shop kohl past year target accord retail data particular gain share among gas kohl said march expect make lot progress effect kohl taken sever step recent year target young start invest digit reach custom first time focus particular revel said sort new style platform let user bookmark pin rang cloth home design also brought new brand appeal kohl close outfit bar perform next three month make put store ass whether outfit bar cloth perform better store whether concept bring custom mannequin display vari style outfit bar outfit sleek skirt basic howe kohl chief said similar concept could one day make kohl men depart though trend like social medium help inform creation outfit bar kohl brick mortar store give draw see lot start shop store shop said revel much easier look find like check wait fight target kohl dollar mix big box retail brand depart store target aggress court young parent new label cloth brand new day line cat jack target popular new fashion brand well said store creat section store top brand also step fashion game partner like cloth line buy hip brand depart store realm recent unveil new section store chang brand concept month get custom keep come back see new new poach target recent month analyst may tri follow target success label strategi ross discount chain like younger custom base kohl win low price stylish basic kohl gain ground chain among covet need reinvent store said
3,0.068997053,https://www.cnn.com/2019/04/24/business/lululemon-mens-clothes-shampoos-digital-sales/index.html,new york pull billion sale last year bigger reach beyond strength woman yoga pant brand unveil five year growth plan men digit men workout cloth dress pant new product like boxer current make small fraction sale make sale men one area growth chief said last month came august growth strategi first major intern market around sale today new plan call intern sale also strike partnership like expand bag select start sell shampoo new product
0,0.091168421,https://www.cnn.com/2019/04/11/business/whole-foods-amazon-sears-kmart-stores-lidl/index.html,new york whole food chain pop old sear use former sear around could attract fit whole food new supermarket concept analyst market said research report week move former sear site may way whole food differ concept grow analyst said want launch line lower price supermarket whole food sear bought file last year close around store recent year plan close sear said court expect rais least million real sale next three year attract sear vacant soon close store appeal neighborhood retail accord analyst eye former sear site new whole food store analyst sear without whole food within three mile would fit chain criterion new store suburban area whole food target shopper urban area shopper median around accord market sear box surround high analyst said report analyst also found sear space surround grocer new concept might find attract vacant sear big plug smaller whole food store sear store around foot around foot whole food store typic foot whole food chain could fit old sear store accord analyst instead buy sear whole food new concept would probabl sign lea anchor tenant landlord want rebuild site rent part space retail said analyst whole food comment sear comment store burl would retail interest former sear site told analyst last year two chain vacant store major real ambit although brick mortar retail like sear toy other close thousand store recent year store buck trend new store open year prior accord real firm one retail sector twice mani new store open close last year said cook director retail research bought whole food almost two year ago plan whole food new store suburban area whole food open store sort said start grow sud whole food said year set open dozen store major whole food wall street journal report last month store offer differ product whole food beauti health item accord journal new concept probabl whole food accord analyst mean may add store area custom make whole food shopper want grow sear might also work german discount chain accord analyst open first store gain traction recent adjust strategi recent best market supermarket around new york gain foothold market analyst expect chain look quick way grow rule move old sear store look forward expand across east coast open real said
0,0.038688421,https://www.cnn.com/2019/04/11/business/ikea-stores-new-york/index.html,new york trade giant blue small showroom heart reach urban first plan studio unit state slate open upper east side one smaller urban store plan open next year retail store around foot latest store new york foot attract shopper may want visit store car want drive outskirt town new york store custom walk showroom local apart make appoint get design help take home item store avail first plan studio unit state slate open new york make effort want said director retail told store first old big store model build come longer read
1,0.031382316,https://www.cnn.com/2019/04/30/success/vw-id-electric-cars/index.html,pari motor show unveil concept car call small power big white wheel white panel glow nose look clean bright futurist car preview intend custom year would cost well equip golf diesel said comparison bit awkward stop sell golf diesel time caught use diesel car cheat test unveil pari size golf look way though unveil apt shame diesel scandal help prompt move aggress toward car said car sale follow five concept car way forward brand come back brand strength actual take lead take posit said like other play option take stand plan contrast take approach altern fuel plan hydrogen fuel cell hybrid well full plan built hybrid plug hybrid depend market demand pure allow design take full power offer motor small place near wheel big pack shape fit floor allow car like interior space mid size within exterior compact golf drive also make even easier creat differ style use basic call platform share practic auto even power car cost effect develop new much share across model drive small motor fraction move part car make even easier beach spread cost develop new model mean fun concept intend least product expect sell huge model base beach unveil geneva motor show last march might partner small scale auto build car two seat front bench back two could ride fix roof attach cloth awn would least block sun buzz look like drive rain get wet explain head design shrug function though function look cool would help old back counter intern behemoth got caught air buzz modern power take known transport late due aim market look unveil geneva motor show concept car steer wheel pedal drive car exterior design sedan intend product think version car real world soon sedan fact steer wheel pedal compact sale golf size intend market final recent shanghai auto show unveil intend sale unveil shanghai big practic model origin car real line straightforward car want buy reason usual buy car right option make success make success said way forward
2,0.023585684,https://www.cnn.com/2019/04/30/tech/oculus-quest-facebook-vr/index.html,san day stood beach pull back pocket slingshot fling fume red bird sneer green pig thought fun sure need actual beach hurl defenseless defenseless monster stand live room wear new quest virtual headset wave around two wireless control play bird pig develop new quest well power rift tether sale start ship may quest mani enthusiast probabl wish first gear virtual headset came rift vive price depend much intern want quest wireless total self contain headset one start last year quest higher end target may want take want connect quest first headset make virtual afford tether extern sensor rel set use track posit head monitor hand via touch control help get sen quest new self contain headset avail may spent year push virtual next wave home entertain quest triumph fact except horror theme game made want throw motion reason gore great time play quest felt graphic impress crisp tri year get sen mani game tri ran gamut bird box practic feel woman fingernail rhythmic tap video mani want home headset still control intuit enough best effort develop great reason buy thing vision look quest headset clear virtual come long way rel short amount time though exist form decad research lab mass market entertain dollar set stage social network spent year tri buy vision content maker creat game far vision well number place arena scale group game void headset home even know number bear accord data tech market research research million headset ship market set grow million headset ship year project growth still number think say video game consol ten million sold year game bird pig avail quest think lot see like home differ said research analyst eric quest chang quo fun use last sever hour play game share other play space felt like live room seven foot carpet space enough get lost headset control great track head hand headset scan save five differ real world space use take friend spot home set new space take second want spend box swipe sword air pound plastic fabric electron face show content question kept ask test quest headset first launch tri access rang yet first time origin bird game feel compel come back version game need thrust headset friend tri could come killer said headset maker great one headset want use time point shell beyond lack got quest speak scale built fit smaller head one adjust quest strap keep headset place noggin particular slip beat box game creed rise still headset last thing want tri punch ring name headset quest journey danger knight dragon slay yet point five year would pay billion buy hope turn mass market quit clear still path slay dragon get way quest
2,0.008385684,https://www.cnn.com/2019/04/30/tech/apple-q2-earnings-preview/index.html,new york almost end state sale final three month year prior mark stun core product line sever factor flag demand china one market total sale region fell period year end result report first holiday quarter result bad took rare step warn investor week bell set report earn result first three month year investor look show much lie ahead wall street think shrink among analyst post billion quarter drop quarter year ago yet analyst also ground read
0,0.022528421,https://www.cnn.com/2019/04/30/tech/instagram-hiding-likes/index.html,new york without like user find own photo share run test canada start later week hide total number like photo video like shown heart main feed page follow see total number like post owner account still still see mani like photo test want follow photo video share mani like get said test like elicit rang reaction anger relief like often use metric popular user feel rack like post photo social medium age pop social medium restaur get enough like even affect user self esteem accord detriment social network young mental health like power feedback said professor northwestern way like give kind hit like gambler get slot machin said young woman tell day ruin post get enough like even photo although public face like could result user post content feel platform expert said cure great would longer highlight level popular said professor dean pace focus social medium market still see like driven reward still like problem also address fix factor impact self esteem platform feel left think live better none away take away like said north expert social medium southern regardless take away like still live feel inferior move roll could also market social medium star work brand partnership often base post part like result comment follow count metric could import make money creat near term deal get done said lee market platform long term shift attent thing twitter social network also discus idea make like follow count twitter jack even text rapper west share twitter account test first spot month jane wong hong base woman search popular like time rumor said test moment way alway think
4,0.028474105,https://www.cnn.com/2019/04/30/tech/facebook-f8-features/index.html,new york year host day develop press new product come event come fruition least time manner although like virtual friendship chat bot still exist other scrap ahead year kick san look back big topic yet type thought hear skin said work would let type word brain hear skin said would read mind via sensor optic inform word time said team scientist secret build lab would work implant next two year would test medic set long term goal launch appear still later year former lead project left month much said appear still research phase accord recent research paper publish grant fund clear tool aftermath scandal research firm access inform mani million user without said would add call clear brow previous click visit said last year would take month build still sign tool clear intend give user inform interact use tool account actual launch recent press event platform guy said tool push back fall person assist last year shut person assist meant text base rival assist alway come new idea make big launch chat could back talk may gone recent confirm work power assist portal product date date platform last year test phase sever canada expand unit state yet said use first name set date platform friend show news feed date opt user match friend date expect roll end come gone year could revisit idea could come new one might never see light day
1,0.000822316,https://www.cnn.com/2019/04/30/media/espn-the-magazine-print-version-ceasing/index.html,cite rapid habit said publish part instead publish content last regular print said statement journalist creat except content statement said chang move away print paper send mail sport medium giant said mani user print journal other might special print format said habit well said read
0,0.012928421,https://www.cnn.com/2019/04/30/media/thai-cave-boys-netflix-deal-intl/index.html,boy soccer coach trap flood cave last summer soon tell formal sign deal stream giant assist coach soccer club news press bangkok grate thank organ around world came perform true said press look forward work told world hero made success coach member wild boar soccer team pose photo coach press bangkok deal erika north director intern origin said team mani local theme connect walk life around world read
2,0.074145684,https://www.cnn.com/2019/04/30/media/altice-usa-buys-cheddar/index.html,new york agre buy three year old stream news million deal approach live news build solid followership strong brand dexter said statement one investor launch plant flag host stream platform hulu live said complement news network group local news channel custom new york area own segment air part deal founder lead news news news hour news channel goal make news leader local nation intern news look build live news offer custom either pay watch mean like demand stream said statement
3,0.049557053,https://www.cnn.com/2019/04/30/health/mallinckrodt-whistleblower-lawsuit-acthar/index.html,two one drug price said bribe doctor staff sale accord unseal document court effort said lawsuit part intent tier strategi boost sale gel cheat govern million dollar price drug best known treat rare infant almost vial today depart case conduct sign govern statement said fault lie lay bare say design sell drug cost lie food drug offer bribe doctor price aggress sale push rheumatoid area push drug annual sale billion mani sale driven last year found spend risen tenfold six year billion lawsuit said conduct cheat govern million dollar enrich subject patient use gel attempt conceal cover payment kickback gel make statement direct conceal fail full extent market plan part billion deal practic suit said merger unseal depart file march lawsuit depart day file complaint accord march file found could pay three time amount govern found defraud well rang claim accord depart comment statement said disappoint depart case cooper also sought owner pertain conduct said cooper review conduct document inform govern disappoint elect proceed lawsuit settlement talk govern past sever month sale market claim like near term reason lawsuit concern conduct prior gel impact conduct today statement refer two former yet suit make clear one stay merger work june publish sent statement complaint character marc attorney two hail govern client true hero stand corrupt cost million dollar said expert bad sign govern take case said professor law new york special govern tend take case winner said director program govern take bad sign govern case accord depart case health care kickback said legitim consult research doctor govern show intent reward doctor behavior said interest said govern use vast amount data doctor bolster case current appear real effort combat form fraud know use data doctor defraud govern said data could use effect case like last year found doctor million doctor file claim money perk accord look doctor file part claim found million consult speak gallon lawsuit seal seven year district court eastern district origin file suit amend reflect govern file case complaint unseal case fourth amend complaint file june document case remain seal first time face govern reach million settlement trade antitrust law thwart competitor undercut price without admit drug indic rheumatoid kidney critic note drug mani long rigor standard today random clinic show adult spend billion dollar question indic said chairman depart health drug price doctor year suit file work sale specialist august specialist june accord suit intent scheme sale profit array anti kickback use reward form market gel label use thousand claim gel submit program sale royal sale suit said bonus design sell cost mental one sale specialist award second quarter one month quarter one month suit sale rep given report track product specialist order practic merger suit said suit enter market altern standard care bribe physician gel suit said suit went say mani doctor treat patient speak sale work around one way threshold bribe staff meet director health center found field small number physician never understood physician said true may get health sign get result health team drug price decad price shot overnight august vial time drug market spasm protest nation top group drug high cost price climb per vial today list around vial price hike put among drug price nation said director prime research organ price rate today would cost gallon said
1,0.080902316,https://www.cnn.com/2019/04/30/health/water-quality-cancer-risk-california-study/index.html,new find drink tap water could risk cancer research environment group environment work group found public water system could cancer case chemic chromium element uranium radium publish journal environment health need look group one time import occur understand real world said lead author senior scientist explain cancer risk typic element level differ public water system across state ass level report system water system main drink water state safe drink water act overseen state water system test host maintain safe drink water author cancer risk look report level ass report risk high risk water system author water system four differ risk highest cancer risk cancer drink tap water research water system high risk regardless role drink water accord cancer cancer water system fit highest risk research drink water system would result cancer ask report environment protect said would comment time safe level much cancer risk driven system system state certain area said drink water result occur well even low level carcinogen safe level said director environ risk ass center smaller water system higher risk small tend treatment said lot smaller system scale water explain mean system without risk fact system system higher cancer risk author found cancer case due drink water third cancer disinfect chemic treat drink water result chromium element get health sign get result health team said limit work note interact chemic well known ass could risk push risk said understand interact next step said research need agre research import start point find may said approach risk ass could use data water kind work drive problem said
3,0.003557053,https://www.cnn.com/2019/04/30/health/ross-ice-shelf-scli-intl/index.html,scientist ocean water warm sun melt part world ice shelf time faster north west sector ross ice shelf antarctica total size franc melt far faster scientist previous thought accord press scientist culprit inflow warm water ocean ice thought warm deep ocean water found solar heat water also play crucial role melt ice said lead author new nation water research work project student scientist work other survey four year collect data instrument place meter deep ice shelf read
4,0.046234105,https://www.cnn.com/2019/04/30/health/13-reasons-why-suicide-rates-study/index.html,rate among boy age month show reason premier march accord new research child annual rate report center control prevent among age age group month follow show rate per year old highest rate five year period age group nine month saw extra death age group would expect season pattern accord publish journal child driven boy whose rate went month premier show rate remain girl month even though teen girl show main reason base best sell author jay young adult book follow fiction girl name baker portray behind audio record tape kill address record person say play role end life read
3,0.013957053,https://www.cnn.com/2019/04/30/health/india-exam-results-suicide/index.html,nineteen student taken live state mid result say state grader come parent protest mark test paper say result student award incorrect mark mani case fail exam base student said appear exam mark absent award zero mark subject parent blame state board govern board contract mark sheet firm could reach comment ask help rate unit state seen sharp recent year shown risk call nation talk also text line support call line mix profession unpaid train environ hour access caller time person center care help success say intern prevent befriend also contact inform center around world resort kind step happen level check said senior state first name read
1,-0.011497684,https://www.cnn.com/2019/04/30/health/norway-koselig-hygge-cozy-nature-chasing-life-wisdom-project/index.html,travel world search secret live better see chase life air place close eye take deep breath hold mind eye long joy moment feel relax stress happier even physic place look feel lot like common motif mani share like cabin wood sit golden light chair blanket warm engross book hand music play slow quiet friend play card board game share eat meal snow rain watch weather unfold enjoy come back need distract place need connect bliss kind nation even word wrap idea concept connect fact cold finland recent led list happiest world could lee crucial like enjoy other connect direct region dutch well known
3,0.039717053,https://www.cnn.com/2019/04/30/health/iqos-tobacco-fda-bn/index.html,electron tobacco may hit market get green light food drug made clear deem intern tobacco heat system safe permit sale tantamount like one popular among high school student rather heat without burn tobacco fill stick wrap paper contain aerosol said said move follow rigor base review product may public health merit part contain toxic chemic smoke mani toxin present lower level smoke critic express concern research wide fund new tobacco product undergo robust critic part mission protect public youth tobacco death director center tobacco product said statement vice intern said would allow bring product sold smoker say expect market day start rais eyebrow among health concern product could spread among similar also come month took strong tobacco use commission step prompt question aggress would new leadership without strict oversight risk next worsen current youth campaign tobacco free said statement said organ rais concern intern market way appeal social medium sponsorship event like beach fashion show slick store kiosk look like sell tech gadget addict tobacco product robin truth said mail statement market midst youth concern lung said statement concern product health impact lung care monitor product actual use said must take step protect youth begin tobacco addict product said keep tab happen hit market among youth happen could ground revers keep close watch market product said intend prevent product social medium also label warn product addict tobacco market claim risk said order work get health sign get result health team intern put weight behind smoker ditch affect sale first quarter million user previous said statement period shipment call heat tobacco unit grew interest smoke free altern part sector wide shift last year tobacco giant took stake deal worth billion spun intern year ago agreement
1,0.036342316,https://www.cnn.com/2019/04/30/health/sleeping-pills-boxed-warning-fda-bn/index.html,certain use sleep pill contain new box warn alert patient life threaten behavior may result take drug food drug move follow sever report rare death result sleepwalk sleep drive complex behavior sleep use stove sonata intermezzo new box warn caution said occur first dose sleep longer period treatment occur patient without behavior even recommend dose act commission said statement also say doctor patient take drug million use sleep pill accord center control prevent report adult use prescript sleep aid past month adult woman use prescript sleep aid adult men white adult like use pill black read
2,0.116305684,https://www.cnn.com/2019/04/30/health/vampire-facial-hiv-cases-new-mexico-bn/index.html,health two case human among client inject facial spa new depart health test indic two client infect likelihood infect may result spa health depart offer free test client inject spa new may spa client test reach test counsel avail inject spa new depart health cabinet said written statement test import effect treatment mani infect said free test south valley health common medic accord depart
1,0.018502316,https://www.cnn.com/2019/04/30/health/dementia-late-alzheimers-study/index.html,doctor type dementia could common among adult accord report publish journal brain call late may often mirror symptom though affect brain differ develop doctor say two frequent found case may lead steeper either develop report intern team author hope spur research one day treatment tend affect expand impact public health accord paper overhaul concept dementia said lead author peter nelson director medic center still come blue build year report patient quit fit mold known type dementia one form dementia said professor behavior northwestern school new paper said research well heterogen dementia precis type look differ lose first other lose person chang develop dementia life other develop later expert say heterogen dementia research alway clear root doctor treat right thing acronym late stand limbic age full name refer area brain like affect well protein center age dementia frequent glop nelson said differ protein glop find one set glop dementia glop late glop protein call doctor sure protein found form like late like certain part brain enamor explain also member northwestern center area huge protein particular region brain said protein decad ago doctor first link protein later known also link type dementia call lobar late time common either know said nelson new paper base brain chang late age expert say nail number well find better way detect research hope come statement like new paper give scientist common discus accord nelson bailiwick found differ part said first place get say whole could mean new could impact research well one expert say high drug trial may suffer result patient late respond treatment fact nelson recent saw firsthand patient part drug trial develop dementia anyway clinic trial nelson said turn late director research center program nation age said suspect like major part clinic trial tend younger end spectrum sure play part much one might think first said chair work group led new paper test shown patient trial lack sign said case late yet may get health sign get result health team could back screen fail nelson said need forward tri get clinic trial instead get clinic trial new paper research could chang come research without diver group patient probabl take year research help understand said
